,number_subjects,hours_per_week_schedule,rate,bio_count,num_popular_subjects,number_degrees,desc_count,welcoming_kw,passion_kw,experience_kw,hours_per_week_estimate,Label
3380,17,87,55,338,6,2,6,0,0,0,2.174757281553398,High
3381,14,84,55,236,10,2,6,1,1,1,4.607012417823229,High
3383,13,119,53,375,13,2,5,1,1,1,10.778290993071591,High
3384,16,23,50,337,7,2,5,1,1,0,4.527339818852734,High
3385,4,52,25,172,0,1,10,0,1,0,2.967391304347826,High
3386,16,49,45,180,4,3,9,0,0,0,1.6052765093860983,Low
3387,6,105,30,235,2,1,10,1,0,0,5.4833333333333325,High
3388,25,9,42,118,4,2,7,0,0,0,8.804911323328787,High
3389,13,70,45,296,0,2,10,1,0,0,0.6435026488002493,Low
3390,5,97,45,273,3,1,6,0,0,1,4.4880382775119605,High
3391,5,36,60,288,3,2,7,1,1,1,0.8366533864541833,Low
3392,7,17,24,356,4,1,11,0,0,0,3.075757575757576,High
3393,20,38,75,227,8,2,7,0,0,0,5.5402644230769225,High
3394,5,18,30,223,0,2,3,1,1,1,3.5825172288719624,High
3395,23,57,75,184,18,2,8,1,1,0,0.5813148788927336,Low
3396,9,31,45,306,1,1,9,0,0,0,1.4747983870967742,Low
3397,7,70,40,357,2,1,6,1,0,0,2.5277777777777777,High
3399,7,112,95,301,2,0,9,0,0,0,3.1771217712177124,High
3400,15,60,50,330,10,1,10,0,0,0,8.689075630252098,High
3401,12,84,30,320,7,2,6,0,0,1,6.6,High
3402,24,112,50,223,11,3,8,1,0,0,5.356789444749863,High
3405,16,23,50,337,7,2,5,1,1,0,4.527339818852734,High
3406,5,101,40,238,0,2,12,1,0,0,0.6659619450317125,Low
3407,13,38,30,246,11,1,7,0,0,0,7.0,High
3409,6,63,28,153,2,3,7,0,0,0,4.495075508864084,High
3410,22,98,57,196,3,1,7,0,0,1,13.852459016393444,High
3412,12,61,75,102,11,1,6,1,1,0,9.335721596724667,High
3413,14,32,30,211,6,2,4,0,1,0,1.558219178082192,Low
3414,11,80,90,363,0,1,5,0,0,1,0.8650465356773527,Low
3416,8,84,30,117,7,1,5,0,0,0,1.9230769230769236,Low
3418,10,59,60,314,4,2,5,0,1,0,0.6901408450704225,Low
3420,10,31,50,282,3,1,5,1,1,1,0.6172344689378758,Low
3421,30,12,50,243,9,3,5,1,1,0,1.1783835485413676,Low
3422,13,86,40,333,7,3,9,0,0,0,1.2603406326034063,Low
3423,29,112,80,173,21,2,5,1,0,1,9.074824307565109,High
3424,13,82,20,145,0,2,10,0,1,0,10.261033572236892,High
3425,3,42,30,163,2,2,5,1,0,0,2.6337792642140467,High
3426,16,168,50,333,7,2,8,0,0,1,1.2767762460233298,Low
3427,14,91,50,95,4,2,10,0,0,0,8.23541543901002,High
3428,6,65,60,152,6,1,10,0,0,0,1.2151898734177216,Low
3429,9,31,45,306,1,1,9,0,0,0,1.4747983870967742,Low
3431,43,148,90,301,20,1,10,1,0,1,18.351060559483553,High
3432,30,55,25,349,12,3,12,0,0,1,12.661764705882351,High
3434,18,72,50,235,13,1,11,0,1,0,2.615550755939525,High
3435,4,56,37,327,0,1,8,1,0,0,2.7066666666666666,High
3438,20,48,90,100,3,1,3,0,0,0,1.7180156657963446,Low
3439,9,84,50,218,5,3,5,1,1,1,1.5229826353421858,Low
3440,15,49,75,166,15,1,12,0,1,0,7.921052631578947,High
3441,15,66,35,335,0,1,11,0,0,0,4.8930921052631575,High
3442,17,58,20,254,0,3,7,0,0,0,4.753086419753086,High
3443,29,82,75,165,1,2,5,0,1,1,2.3356031128404666,High
3444,3,58,30,174,0,3,8,0,1,0,1.6492709132770529,Low
3445,14,84,35,275,13,2,8,1,0,0,0.9333333333333332,Low
3446,6,96,50,213,4,2,3,1,1,0,2.862921348314607,High
3447,32,83,55,140,22,2,11,1,1,0,3.03057480635956,High
3448,13,32,40,318,7,1,10,0,1,0,0.8894799054373521,Low
3449,9,63,95,218,4,3,6,0,0,0,2.3238289205702647,High
3450,8,31,40,67,8,2,4,0,0,1,0.7363473589973143,Low
3452,20,36,25,166,11,1,2,1,1,1,0.515074092999489,Low
3453,15,40,75,168,5,1,4,0,0,1,2.8714343109682603,High
3454,21,84,85,326,16,2,3,0,0,0,4.3921568627450975,High
3455,12,64,45,247,1,2,10,0,1,0,0.9247706422018348,Low
3457,20,34,50,188,2,2,7,1,1,1,0.5745393634840872,Low
3459,11,76,50,360,7,2,13,0,0,0,2.893333333333333,High
3460,7,68,29,290,1,1,9,1,1,0,5.4444444444444455,High
3461,15,168,50,369,2,3,8,0,1,0,2.0899437851342912,High
3464,11,57,60,140,6,2,9,1,0,0,0.7160194174757282,Low
3467,7,94,50,182,5,3,12,0,1,0,1.2141942095823726,Low
3468,15,78,40,295,9,2,6,1,0,0,1.9027181688125892,Low
3469,28,146,50,293,23,1,7,1,1,0,3.5,High
3471,12,112,40,356,4,1,8,0,0,0,3.4862745098039216,High
3472,14,34,70,342,0,1,11,0,0,0,4.042402826855124,High
3473,5,50,30,174,4,2,7,1,0,1,1.1851851851851851,Low
3474,12,39,35,235,5,1,10,0,0,1,0.7977207977207977,Low
3475,10,52,60,160,1,1,5,1,0,1,2.8886986301369864,High
3476,7,91,100,335,0,3,11,0,0,1,7.208418891170432,High
3480,11,42,30,285,8,2,8,0,0,0,0.7012692656391659,Low
3481,21,48,50,128,16,2,4,0,0,0,0.6073604679502803,Low
3482,8,15,50,248,0,1,4,1,0,0,0.92,Low
3483,18,89,80,96,5,1,6,0,0,0,0.9515027322404372,Low
3485,13,56,40,351,3,3,8,0,0,0,0.9333333333333332,Low
3486,34,159,50,334,19,0,8,0,0,0,2.734214390602056,High
3487,60,46,65,330,17,2,11,0,0,1,3.9870410367170632,High
3489,10,25,45,291,7,3,5,0,0,0,1.3077812018489985,Low
3490,6,73,30,314,2,1,8,1,0,0,8.123983739837401,High
3491,7,35,45,104,2,2,5,0,1,0,0.7642857142857143,Low
3492,12,77,35,276,8,1,12,0,0,0,2.5128205128205128,High
3494,24,114,60,316,6,3,10,0,1,0,10.454363089267805,High
3495,13,57,120,311,4,3,4,0,1,1,2.12911235257604,High
3496,11,31,40,231,5,1,8,1,1,0,5.4444444444444455,High
3498,13,53,100,182,6,2,6,0,0,0,5.52366255144033,High
3499,10,133,45,202,8,1,4,1,1,0,7.179487179487178,High
3500,15,98,60,317,0,3,7,0,1,1,8.196428571428571,High
3502,7,40,45,254,4,2,8,1,1,0,1.2894736842105263,Low
3503,47,17,60,150,30,2,11,1,1,0,0.6966507177033493,Low
3504,10,5,50,292,1,2,9,0,0,1,1.0027129679869775,Low
3507,8,49,60,297,6,2,8,1,1,0,2.032626427406199,High
3508,28,51,50,346,23,1,7,0,0,0,4.860262008733624,High
3511,3,49,70,332,0,3,9,0,0,0,1.7360742705570291,Low
3513,15,53,20,224,7,2,11,0,1,1,2.1550741163055878,High
3516,13,37,35,383,6,1,3,1,0,1,1.7015570934256057,Low
3518,14,133,125,338,3,2,10,0,0,0,0.9130434782608696,Low
3519,17,12,25,83,17,1,5,0,0,0,0.5249266862170088,Low
3520,19,0,65,107,2,1,8,1,0,0,1.8107375271149675,Low
3521,4,50,50,164,3,1,4,1,1,0,1.4088514225500528,Low
3522,10,56,35,286,5,1,5,0,0,0,0.9038884812912692,Low
3523,21,52,40,365,3,1,3,0,0,0,10.293076193487195,High
3524,55,39,60,167,21,3,12,0,1,0,0.9892215568862276,Low
3525,9,126,45,190,4,1,4,1,1,1,1.8328298086606245,Low
3526,6,98,40,327,0,2,7,0,0,1,1.2,Low
3527,4,20,50,309,2,3,9,1,0,1,1.4714285714285713,Low
3529,13,50,35,297,4,1,7,0,0,1,2.8760869565217386,High
3530,17,84,65,349,6,2,9,0,1,0,1.635789473684211,Low
3532,14,79,40,323,8,1,7,0,1,0,0.8804573804573805,Low
3533,17,105,25,112,15,1,9,1,0,0,3.261290322580645,High
3534,3,57,30,256,0,1,4,1,0,1,0.7051282051282052,Low
3535,3,23,35,77,2,1,6,0,0,0,0.8676056338028169,Low
3537,16,10,72,317,7,2,3,0,1,0,0.9700787401574804,Low
3539,4,98,50,180,4,3,4,0,0,0,1.381578947368421,Low
3540,17,68,55,150,14,1,3,0,0,0,2.54228855721393,High
3543,15,68,177,258,14,1,9,1,1,0,0.8754716981132076,Low
3544,15,102,40,161,14,3,8,0,0,1,10.62284122562674,High
3546,34,16,70,282,12,3,11,0,0,1,4.543577981651376,High
3547,21,80,35,273,16,1,6,0,1,0,0.918032786885246,Low
3548,9,40,28,323,4,1,9,0,0,1,8.451219512195122,High
3549,15,18,80,346,9,1,6,0,0,0,10.428571428571429,High
3550,14,48,35,185,8,3,4,1,1,0,1.019867549668874,Low
3551,10,80,80,231,3,2,10,0,0,0,8.517699115044246,High
3552,21,47,39,282,0,3,10,0,0,1,0.9588377723970944,Low
3553,6,81,35,227,1,1,5,1,1,0,7.020408163265308,High
3555,18,25,45,218,4,2,7,0,0,0,2.3829787234042548,High
3556,22,41,55,324,8,3,3,0,0,0,3.5829741379310347,High
3557,25,77,35,136,10,3,10,0,0,0,0.855907780979827,Low
3558,18,55,60,229,11,3,5,0,1,0,4.6732,High
3559,5,40,25,335,0,1,9,0,0,0,3.0080321285140563,High
3560,9,52,25,195,0,1,4,0,0,0,1.4839733417962548,Low
3561,11,112,65,228,2,3,2,1,1,0,2.6854787571337986,High
3562,35,84,69,302,28,3,9,1,0,0,1.005664263645726,Low
3563,15,18,35,265,6,1,5,1,0,0,1.6923076923076923,Low
3565,16,59,60,177,3,1,9,0,0,0,0.96875,Low
3566,7,126,40,354,3,0,5,0,0,0,1.4482758620689655,Low
3567,16,26,60,256,12,2,4,1,1,1,0.7472527472527473,Low
3568,19,70,40,154,1,3,12,0,0,0,1.0511363636363638,Low
3569,23,41,75,235,14,2,9,0,0,0,1.4333050127442648,Low
3570,27,94,40,108,4,3,10,0,0,0,5.332601536772778,High
3571,7,25,20,67,1,2,2,0,0,0,0.6792763157894737,Low
3572,9,30,50,337,8,2,6,1,1,0,1.5166666666666666,Low
3574,30,66,66,355,0,2,8,0,0,1,10.934335002782417,High
3575,19,35,50,258,14,3,8,0,0,1,2.573369565217392,High
3576,21,4,70,339,9,1,5,0,0,0,2.9776119402985075,High
3577,21,53,50,157,3,2,6,0,1,0,0.5576601671309193,Low
3578,16,30,55,121,11,2,6,0,0,0,4.0173102529960065,High
3579,12,33,60,347,9,1,4,1,1,0,2.1638861629048085,High
3580,14,59,50,196,6,3,7,1,1,0,2.9138755980861246,High
3581,24,36,98,338,9,2,9,0,1,0,7.063583815028901,High
3583,5,37,40,290,1,2,10,0,0,0,1.291845493562232,Low
3584,23,84,55,342,1,3,8,0,1,0,5.502996254681648,High
3585,9,25,75,369,5,1,4,0,0,0,0.8089887640449438,Low
3586,10,73,25,71,0,2,11,0,0,0,1.2695214105793449,Low
3587,6,86,70,332,1,2,4,0,1,0,11.983539094650205,High
3588,10,72,34,172,7,2,7,0,0,0,1.1540420114576704,Low
3590,9,58,40,329,6,1,5,1,0,1,1.2833333333333332,Low
3591,12,39,35,258,8,3,7,0,0,0,2.7951080050825916,High
3592,35,99,50,131,15,1,14,1,0,0,10.024691358024693,High
3594,18,61,60,338,4,3,7,0,0,0,14.384615384615385,High
3595,24,105,50,334,16,1,4,0,0,0,22.683107274969174,High
3596,23,34,40,321,17,1,11,1,1,0,0.5868263473053892,Low
3597,16,30,60,171,9,2,9,0,1,0,1.457691097829506,Low
3599,30,32,40,55,20,1,5,0,0,0,1.7435219460602855,Low
3602,11,45,35,163,8,3,3,1,1,1,1.8301886792452833,Low
3605,11,84,25,408,5,3,9,1,0,0,2.2857142857142856,High
3606,25,75,50,262,21,1,4,0,0,0,2.384480491012714,High
3608,19,65,35,68,14,2,4,0,1,0,0.6673086181993261,Low
3609,21,24,60,313,13,2,10,0,0,1,5.191751085383502,High
3610,16,168,50,333,7,2,8,0,0,1,1.2767762460233298,Low
3611,13,99,50,148,0,1,10,0,0,0,12.721868365180466,High
3612,8,20,40,369,0,2,5,1,0,0,10.680688336520076,High
3613,10,72,50,255,2,2,9,1,1,1,1.4136253041362532,Low
3614,6,57,50,121,4,0,8,1,0,1,0.5656565656565657,Low
3615,12,4,42,255,11,3,5,0,0,0,0.5637437810945274,Low
3616,10,91,88,347,0,2,6,1,1,1,3.8163265306122454,High
3618,13,50,75,158,9,3,5,0,0,0,0.8904593639575971,Low
3619,9,26,30,261,3,2,6,0,0,0,2.333333333333333,High
3620,28,70,50,276,0,2,8,0,0,1,0.7932692307692307,Low
3621,10,50,60,101,5,1,4,0,0,0,0.75177304964539,Low
3622,13,32,45,114,5,2,8,0,0,0,0.6656862745098039,Low
3624,21,66,50,290,3,2,9,0,0,1,6.951117318435753,High
3626,55,119,500,334,1,3,11,0,0,0,10.481243301178992,High
3628,3,44,50,94,2,2,8,0,0,0,0.5032679738562091,Low
3629,4,55,35,150,4,2,12,0,0,0,0.8981670061099797,Low
3630,35,100,55,370,28,1,7,0,0,0,1.3481917577796467,Low
3635,22,44,40,130,14,2,8,1,0,0,1.660377358490566,Low
3636,13,28,50,111,6,2,5,0,0,0,1.6133287053106562,Low
3637,15,39,50,153,0,3,12,0,0,1,5.934144295302013,High
3638,15,8,20,305,7,0,7,0,0,0,4.333333333333334,High
3639,9,22,30,127,7,1,10,0,1,1,0.7649006622516556,Low
3640,9,96,70,344,3,1,14,0,0,1,1.964426877470356,Low
3641,33,71,250,326,17,2,9,0,0,0,1.527542372881356,Low
3642,13,45,25,238,2,1,8,1,1,0,1.4279279279279278,Low
3643,21,24,60,313,13,2,10,0,0,1,5.191751085383502,High
3645,23,105,250,339,5,3,8,0,0,1,12.319602272727273,High
3646,6,76,70,55,0,2,8,0,0,1,13.246153846153845,High
3647,20,60,50,152,17,1,4,0,0,0,0.5239923224568138,Low
3648,16,81,80,322,6,1,9,0,1,1,1.1936056838365898,Low
3649,12,18,50,276,0,2,8,0,0,0,1.1313131313131315,Low
3651,5,126,40,168,0,2,6,1,1,0,1.6153846153846154,Low
3653,31,98,65,283,0,3,9,0,0,1,13.18073537027447,High
3655,32,85,65,259,7,1,12,0,0,1,4.315659679408139,High
3656,20,75,75,288,7,2,6,0,0,1,2.7365911799761617,High
3657,20,57,45,199,0,3,3,0,0,0,1.628897338403042,Low
3658,14,92,65,119,8,2,5,0,1,0,10.723076923076924,High
3659,30,77,40,286,15,1,8,1,0,0,3.6764705882352944,High
3660,21,98,48,259,1,3,5,1,1,0,6.857142857142858,High
3662,13,70,35,348,2,1,7,1,0,0,1.6739826245999083,Low
3663,15,21,45,174,5,2,10,0,0,0,2.8208333333333333,High
3664,12,22,55,249,5,1,11,0,0,1,0.6314432989690721,Low
3665,23,62,50,103,21,2,8,0,0,0,0.7964071856287425,Low
3667,8,31,40,240,0,2,4,0,0,0,6.4067476383265864,High
3668,7,34,50,259,0,2,6,1,1,1,1.0561724363161331,Low
3671,12,22,50,126,9,2,9,0,0,0,2.7910922587486744,High
3673,25,84,120,308,10,3,11,1,1,0,0.8524251805985552,Low
3676,17,91,70,343,11,2,9,1,0,1,3.3687881429816917,High
3677,7,30,35,156,6,1,7,1,0,0,70.0,High
3678,13,72,30,158,4,3,11,0,0,0,0.9644886363636364,Low
3679,20,48,40,135,11,2,9,0,1,0,0.5376344086021506,Low
3680,31,66,45,187,7,3,4,1,1,0,10.784883720930235,High
3682,23,5,40,294,8,3,7,0,0,0,6.262070815450644,High
3683,18,84,40,127,10,2,7,0,0,0,1.811557788944724,Low
3685,43,58,50,237,6,3,5,0,0,0,5.222925457102672,High
3687,7,40,45,254,4,2,8,1,1,0,1.2894736842105263,Low
3690,11,36,50,138,6,2,12,0,0,1,2.4168421052631577,High
3691,13,65,40,330,10,2,9,0,0,0,1.6262626262626263,Low
3692,6,105,25,316,5,1,13,0,0,0,2.5277777777777777,High
3693,13,63,20,362,4,2,7,0,0,0,17.111111111111118,High
3695,6,168,45,215,3,3,12,1,1,0,5.2554517133956375,High
3696,7,8,75,213,0,2,10,1,1,1,0.5675675675675675,Low
3697,3,20,30,248,2,1,8,1,0,0,17.46153846153846,High
3701,21,168,60,349,9,1,9,0,0,0,2.652094717668488,High
3702,13,112,45,261,4,1,4,0,0,1,2.865460961623291,High
3703,26,78,75,285,0,3,11,0,1,0,7.4079617834394895,High
3704,9,49,35,353,9,1,7,0,0,0,1.3202846975088969,Low
3705,5,9,40,155,2,2,4,0,1,0,0.5876487616596977,Low
3706,8,50,60,168,6,2,5,0,0,0,1.1355799373040754,Low
3708,15,91,40,326,6,2,5,0,0,0,1.961812297734628,Low
3709,17,106,65,289,10,3,7,0,0,0,1.9961538461538464,Low
3710,19,70,17,336,15,2,7,0,0,0,9.177777777777775,High
3711,16,20,40,182,15,2,7,0,0,1,0.9791666666666669,Low
3712,2,92,90,205,0,3,12,0,0,0,15.40258541089566,High
3714,11,78,95,349,0,1,13,0,0,1,8.56532663316583,High
3715,20,50,30,157,11,1,10,0,0,1,1.047872340425532,Low
3716,9,39,100,297,3,3,13,1,1,0,1.3890339425587466,Low
3717,7,24,120,54,2,1,10,0,0,1,3.952971199416697,High
3718,33,21,90,313,3,2,10,0,0,0,2.792553191489361,High
3719,9,78,65,199,3,1,5,1,0,0,2.9602543720190777,High
3720,13,31,50,217,11,2,7,0,0,0,0.6539206195546952,Low
3721,21,85,50,349,4,2,8,0,1,0,16.174556213017752,High
3725,14,64,30,195,1,3,3,0,0,0,0.6549486208761494,Low
3727,15,68,177,258,14,1,9,1,1,0,0.8754716981132076,Low
3728,35,20,80,335,24,3,5,1,1,0,16.58347292015634,High
3729,7,25,55,103,3,2,4,0,0,0,1.9754601226993864,Low
3730,11,63,65,189,2,2,7,0,0,0,1.5243902439024388,Low
3731,4,98,25,245,3,1,5,0,0,1,3.1048387096774195,High
3732,4,68,34,339,0,1,6,0,0,0,4.863849765258216,High
3734,8,65,55,123,2,2,8,0,1,1,1.7687113111986497,Low
3735,38,98,60,326,7,3,8,0,0,0,1.823302840635532,Low
3736,11,45,29,218,4,2,9,1,1,1,532.0,High
3737,24,18,100,341,7,2,10,1,1,0,2.149253731343284,High
3738,39,77,75,125,26,2,6,1,0,1,2.5260712441920496,High
3740,8,38,30,227,7,2,5,1,1,0,0.7355477483232195,Low
3742,12,44,35,342,1,1,11,0,0,1,6.295302013422818,High
3744,25,96,35,353,9,3,7,0,0,0,3.208333333333333,High
3746,1,40,125,228,0,2,6,0,0,1,2.4647887323943656,High
3747,10,43,135,326,9,2,8,0,1,1,10.09,High
3750,8,77,50,269,6,1,9,0,0,0,1.7940251572327044,Low
3751,7,29,40,323,3,2,4,0,0,1,4.077235772357724,High
3752,4,21,35,269,1,1,6,0,0,0,0.5462590506838294,Low
3753,6,58,50,97,2,2,5,1,1,0,2.678260869565217,High
3754,42,119,50,305,15,2,7,0,0,0,2.541382252559727,High
3757,11,49,15,346,9,1,10,1,0,0,3.684210526315789,High
3758,20,95,25,294,17,1,9,0,0,0,1.5365853658536586,Low
3759,33,79,50,62,4,3,5,0,0,0,3.976846210090178,High
3761,7,91,99,330,4,2,10,0,0,1,1.171945701357466,Low
3764,25,119,80,154,7,1,9,1,1,0,10.026470588235297,High
3765,9,4,70,304,2,3,13,0,0,0,3.809013668267455,High
3766,15,60,50,330,10,1,10,0,0,0,8.689075630252098,High
3769,20,112,200,366,1,2,7,0,0,0,5.481283422459893,High
3770,27,67,45,179,23,0,8,0,1,0,17.206327372764786,High
3771,20,62,35,344,0,2,10,0,0,0,5.199798691494714,High
3772,22,70,25,270,0,1,12,0,0,1,18.79713914174252,High
3773,21,59,22,382,9,1,6,1,0,1,16.434782608695652,High
3775,11,57,60,131,0,2,8,0,0,0,0.595307917888563,Low
3776,12,22,90,295,7,1,5,0,0,0,0.6655948553054662,Low
3777,9,48,30,334,0,3,7,0,0,0,1.1976744186046513,Low
3778,21,52,30,339,13,1,12,1,0,1,1.084507042253521,Low
3779,21,80,35,273,16,1,6,0,1,0,0.918032786885246,Low
3780,4,25,45,231,4,2,6,1,1,0,1.087378640776699,Low
3781,18,65,30,179,8,2,5,0,1,1,3.1170212765957452,High
3782,23,56,40,304,0,1,10,0,0,1,2.2281553398058254,High
3783,9,84,40,154,6,2,7,1,0,0,0.9466192170818506,Low
3784,5,70,33,241,0,3,12,1,0,0,1.1030130293159608,Low
3786,21,88,60,107,0,2,9,1,1,0,3.6050739957716695,High
3787,7,24,48,166,7,1,10,0,1,0,2.196239717978848,High
3788,45,39,55,284,29,3,5,1,1,0,12.215686274509805,High
3789,7,119,20,364,0,1,10,0,0,0,39.66666666666667,High
3790,34,50,55,231,17,2,3,0,0,0,5.460095497953615,High
3792,8,70,40,54,7,2,4,1,0,0,0.9032258064516128,Low
3793,15,53,39,155,14,1,10,1,0,1,1.0561403508771932,Low
3795,4,3,40,364,2,2,9,0,1,0,1.8846153846153848,Low
3796,14,102,50,360,9,1,3,1,0,0,7.0,High
3798,8,107,30,125,2,3,4,1,0,0,2.8176447420244197,High
3799,11,86,50,269,4,2,8,1,0,0,0.6270242914979757,Low
3802,11,94,28,63,9,2,6,0,0,0,0.7983411093831001,Low
3803,36,72,50,197,14,3,9,0,0,0,7.629213483146068,High
3804,7,18,50,122,2,3,6,1,0,0,0.6425485961123111,Low
3806,11,49,45,92,9,2,5,0,0,0,1.9316037735849056,Low
3807,44,84,600,90,0,1,5,0,0,0,6.175795342735323,High
3808,7,55,40,353,1,1,9,0,1,0,7.644351464435147,High
3809,14,77,55,164,9,0,7,0,0,0,1.2508591065292096,Low
3812,11,148,89,281,8,1,9,1,1,1,9.3296266878475,High
3813,16,36,50,112,10,3,11,0,0,0,0.9758620689655172,Low
3814,22,36,50,175,5,2,7,0,0,1,2.515708812260536,High
3815,4,4,50,331,3,1,8,0,0,0,0.5114155251141552,Low
3818,35,28,45,279,7,2,10,0,1,0,3.652173913043478,High
3820,18,71,40,342,13,1,8,0,0,0,0.9392405063291138,Low
3821,8,70,40,141,3,2,5,0,1,0,0.905084745762712,Low
3822,10,33,75,96,6,3,10,0,0,0,2.3076923076923075,High
3823,12,32,30,163,5,1,2,1,0,0,1.7431729518855656,Low
3824,21,44,30,263,12,3,7,0,0,0,0.7252794496990542,Low
3826,19,62,65,350,13,3,11,0,0,1,2.0,Low
3828,10,48,20,299,0,2,9,0,0,0,1.056127703398558,Low
3830,11,75,40,167,7,2,5,1,1,0,1.6066217732884398,Low
3831,24,18,100,341,7,2,10,1,1,0,2.149253731343284,High
3832,13,77,30,184,8,3,8,0,0,1,1.539362394274561,Low
3833,9,45,150,214,3,1,5,0,0,0,5.204819277108434,High
3834,24,12,25,145,15,2,7,0,0,0,0.7981308411214952,Low
3836,45,108,187,177,21,3,7,0,0,0,4.707162534435262,High
3837,4,126,175,319,0,3,7,1,1,0,3.5590994371482183,High
3838,42,119,50,305,15,2,7,0,0,0,2.541382252559727,High
3839,2,70,50,214,1,1,8,1,1,0,2.1697054698457223,High
3840,22,51,100,330,9,1,9,0,1,1,4.9364161849710975,High
3841,7,70,40,357,2,1,6,1,0,0,2.5277777777777777,High
3843,6,28,75,112,0,2,5,1,0,0,3.3469870027569915,High
3844,53,48,45,137,27,2,11,0,0,0,3.0539556438265483,High
3845,1,40,125,228,0,2,6,0,0,1,2.4647887323943656,High
3846,16,84,50,103,12,1,5,1,0,1,1.7085478887744592,Low
3847,5,42,30,267,3,2,6,1,1,0,0.7054263565891473,Low
3848,20,63,50,81,11,2,8,0,0,0,0.7887633396107973,Low
3849,7,84,40,181,6,1,10,1,0,0,0.56,Low
3850,20,72,45,357,14,3,8,1,0,0,2.5800711743772244,High
3851,18,6,25,114,12,2,8,1,1,1,0.6287586738627602,Low
3852,19,119,134,263,8,2,8,0,0,0,4.455947136563877,High
3853,60,77,95,326,1,3,5,0,0,0,4.562850031113877,High
3854,11,43,40,340,3,3,8,0,1,0,5.697674418604652,High
3855,11,73,40,107,2,1,4,0,0,0,0.6263157894736842,Low
3858,27,65,39,306,9,3,14,0,0,0,1.2098471986417658,Low
3860,36,39,60,109,20,3,5,0,1,0,0.927710843373494,Low
3861,5,40,25,335,0,1,9,0,0,0,3.0080321285140563,High
3862,14,9,55,125,4,1,9,0,1,0,1.8046875,Low
3863,10,51,50,148,0,2,3,1,1,1,0.8419979612640163,Low
3864,4,26,30,160,3,0,7,1,0,0,0.7938144329896907,Low
3865,24,32,40,298,13,2,4,1,1,1,5.874125874125874,High
3867,9,126,20,306,0,1,6,0,0,0,3.011555555555556,High
3869,12,67,30,336,5,2,4,0,0,0,0.65625,Low
3870,16,84,50,103,12,1,5,1,0,1,1.7085478887744592,Low
3871,11,84,35,329,8,2,4,0,0,1,0.75,Low
3872,17,85,60,330,9,1,9,1,0,0,0.8369565217391305,Low
3874,8,70,20,100,1,2,5,0,0,1,5.505466237942122,High
3875,8,96,45,323,5,1,9,1,0,0,2.081081081081081,High
3876,12,91,80,214,2,2,7,0,0,1,4.662408759124087,High
3877,16,84,50,103,12,1,5,1,0,1,1.7085478887744592,Low
3878,11,65,35,118,1,1,3,1,0,0,0.5084097859327217,Low
3879,18,98,40,134,4,3,7,1,0,0,1.4429824561403508,Low
3880,30,112,40,232,6,2,8,0,0,0,2.8086956521739133,High
3881,30,31,30,300,22,1,7,0,0,0,5.123404255319148,High
3882,22,82,150,327,7,3,9,0,0,1,1.1811764705882353,Low
3883,14,63,50,290,8,3,7,1,0,0,1.2467661691542289,Low
3884,9,45,40,273,1,2,12,0,0,0,2.8823529411764706,High
3885,28,22,30,360,0,2,7,0,0,1,0.6092069892473119,Low
3886,9,70,50,190,3,2,9,1,1,0,3.293010752688172,High
3887,14,84,60,383,2,2,11,0,0,0,1.2128832242507748,Low
3888,8,30,30,291,7,1,8,0,0,0,4.3125,High
3889,58,105,95,121,19,3,9,0,0,1,3.6229648671808063,High
3892,4,34,40,130,3,3,3,1,0,1,1.5689655172413794,Low
3894,14,126,50,309,8,1,9,0,1,0,3.7902439024390246,High
3895,10,102,30,198,1,3,6,0,0,0,1.6854368932038837,Low
3897,28,42,90,366,17,2,6,0,0,1,0.6630743051616562,Low
3898,11,61,60,210,2,1,10,0,1,1,4.035968660968662,High
3899,12,42,80,334,7,3,9,0,0,0,1.1319148936170214,Low
3900,9,45,35,108,2,1,3,0,0,1,0.8570887035633055,Low
3902,11,22,80,157,1,2,15,0,0,0,9.8671875,High
3903,14,20,75,321,13,3,9,1,1,0,6.532280800676628,High
3904,16,112,35,155,7,2,6,0,0,0,3.518918918918919,High
3905,17,40,60,173,8,2,7,0,0,0,1.0257352941176472,Low
3906,10,70,50,247,3,1,10,1,0,0,2.273413897280967,High
3908,9,77,60,232,7,3,10,0,0,1,0.8990024937655858,Low
3910,15,13,50,114,10,1,5,1,0,0,0.5046649703138253,Low
3911,16,105,50,202,9,1,10,1,0,1,3.022727272727273,High
3912,24,112,140,321,15,1,11,0,0,0,0.7977941176470588,Low
3913,8,36,45,104,1,2,5,0,0,1,1.7285067873303168,Low
3914,14,48,30,333,12,1,6,0,0,0,4.473684210526316,High
3916,22,49,50,216,11,1,5,1,1,0,2.5052631578947366,High
3917,22,49,40,163,12,2,3,0,0,0,0.8851422550052688,Low
3918,8,35,21,164,8,1,9,0,0,0,3.8556149732620315,High
3919,8,34,45,132,5,1,4,0,0,0,1.0431714404317145,Low
3920,12,55,30,319,7,1,9,1,0,1,3.0625,High
3922,12,91,28,321,9,2,10,0,0,0,15.04054054054054,High
3923,25,67,85,242,16,2,8,0,0,0,4.7228915662650595,High
3924,21,21,60,74,6,3,7,0,0,1,0.8326612903225807,Low
3925,25,91,45,333,6,3,10,0,1,0,1.1108580106302202,Low
3926,16,60,60,198,0,2,10,1,0,0,1.1720116618075802,Low
